,Produto,Total_Receitas_2018Q1,Total_Receitas_2018Q2,Total_Receitas_2018Q3,Total_Receitas_2018Q4,Total_Receitas_2019Q1,Total_Receitas_2019Q2,Total_Receitas_2019Q3,Total_Receitas_2019Q4,Total_Receitas_2020Q1,Total_Receitas_2020Q2,Total_Receitas_2020Q3,Total_Receitas_2020Q4,Total_Receitas_2021Q1,Total_Receitas_2021Q2,Total_Receitas_2021Q3,Total_Receitas_2021Q4,Total_Receitas_2022Q1,Total_Receitas_2022Q2,Total_Receitas_2022Q3,Total_Receitas_2022Q4,Total_Unidades_Vendidas_2018Q1,Total_Unidades_Vendidas_2018Q2,Total_Unidades_Vendidas_2018Q3,Total_Unidades_Vendidas_2018Q4,Total_Unidades_Vendidas_2019Q1,Total_Unidades_Vendidas_2019Q2,Total_Unidades_Vendidas_2019Q3,Total_Unidades_Vendidas_2019Q4,Total_Unidades_Vendidas_2020Q1,Total_Unidades_Vendidas_2020Q2,Total_Unidades_Vendidas_2020Q3,Total_Unidades_Vendidas_2020Q4,Total_Unidades_Vendidas_2021Q1,Total_Unidades_Vendidas_2021Q2,Total_Unidades_Vendidas_2021Q3,Total_Unidades_Vendidas_2021Q4,Total_Unidades_Vendidas_2022Q1,Total_Unidades_Vendidas_2022Q2,Total_Unidades_Vendidas_2022Q3,Total_Unidades_Vendidas_2022Q4,Nome_Produto,Unidade_Produto,Referencia_Produto,DataUltimaAtualizacao_Produto,NomeMarca_Produto,Complemento_Produto,Classificacao11_Produto,Classificacao12_Produto,Classificacao13_Produto,Classificacao14_Produto,Classificacao15_Produto,Nome_Class_11_Produto,Nome_Class_12_Produto,Nome_Class_13_Produto,Nome_Class_14_Produto,Nome_Class_15_Produto
10297,389524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7037037037037,405.3703703703703,36.85185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,OLYMPIKUS INDEX 2 MHO/STELL,PR,INDEX 2,2022-02-03 00:00:00,OLYMPIKUS,MHO/STELL,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
10298,389525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.55555555555554,147.4074074074074,73.7037037037037,73.7037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,OLYMPIKUS INDEX 2 BRISA/NEVE,PR,INDEX 2,2022-02-03 00:00:00,OLYMPIKUS,BRISA/NEVE,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
10299,389527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.96296296296293,147.4074074074074,147.4074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,OLYMPIKUS URBEX PTO/DOURADO,PR,URBEX,2022-06-18 00:00:00,OLYMPIKUS,PTO/DOURADO,1,2,2,3,195,CALÇADOS,ESPORTIVO,MASCULINO,ANUAL,TENIS RUNING
10300,389528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55555555555555,324.4444444444444,121.66666666666666,40.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,OLYMPIKUS DELICATE 4 PTO/PINK,PR,DELICATE 4,2022-02-03 00:00:00,OLYMPIKUS,PTO/PINK,1,2,1,3,195,CALÇADOS,ESPORTIVO,FEMININO,ANUAL,TENIS RUNING
10301,389529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.77777777777774,487.40740740740733,121.85185185185183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,OLYMPIKUS VOA COLORS PTO/ROMA,PR,VOA COLORS,2022-07-13 00:00:00,OLYMPIKUS,PTO/ROMA,1,2,1,3,195,CALÇADOS,ESPORTIVO,FEMININO,ANUAL,TENIS RUNING
10302,389569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.11111111111111,233.0,155.33333333333334,25.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,12.0,2.0,SELENE 20940/001/550 PTO,UN,20940/001/550,2022-01-14 00:00:00,SELENE,PTO,3,2,1,3,19,CONFECÇÕES,ESPORTIVO,FEMININO,ANUAL,BERMUDA TÉRMICA
10303,389570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.44444444444446,194.16666666666666,90.61111111111111,64.72222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,7.0,5.0,SELENE 20940/001/251 CHUMBO,UN,20940/001/251,2022-01-14 00:00:00,SELENE,CHUMBO,3,2,1,3,19,CONFECÇÕES,ESPORTIVO,FEMININO,ANUAL,BERMUDA TÉRMICA
10304,389579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,COLUMBIA 1420421/010 PTO,UN,1420421/010,2022-04-29 00:00:00,COLUMBIA,PTO,3,2,2,2,303,CONFECÇÕES,ESPORTIVO,MASCULINO,INVERNO,JAQUETA FLEECE
10305,389580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,COLUMBIA 1420421/468 MHO,UN,1420421/468,2022-04-29 00:00:00,COLUMBIA,MHO,3,2,2,2,303,CONFECÇÕES,ESPORTIVO,MASCULINO,INVERNO,JAQUETA FLEECE
10306,389583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.6296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,COLUMBIA 1534111/010 PTO,UN,1534111/010,2022-05-05 00:00:00,COLUMBIA,PTO,3,2,2,2,228,CONFECÇÕES,ESPORTIVO,MASCULINO,INVERNO,JAQUETA QUEBRA VENTO
10307,389602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.1111111111113,2431.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,COLUMBIA 1875921/010 PTO,UN,1875921/010,2022-04-12 00:00:00,COLUMBIA,PTO,3,2,3,2,252,CONFECÇÕES,ESPORTIVO,GERAL,INVERNO,JAQUETA JAQUETA
10308,389604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4074074074074,554.4444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,COLUMBIA 1771961/010 PTO,UN,1771961/010,2022-05-05 00:00:00,COLUMBIA,PTO,3,2,3,2,228,CONFECÇÕES,ESPORTIVO,GERAL,INVERNO,JAQUETA QUEBRA VENTO
10309,389606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,COLUMBIA 1533891/328 VDE,UN,1533891/328,2022-05-05 00:00:00,COLUMBIA,VDE,3,2,3,2,228,CONFECÇÕES,ESPORTIVO,GERAL,INVERNO,JAQUETA QUEBRA VENTO
10310,389607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.77777777777777,813.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,COLUMBIA 1533891/010 PTO,UN,1533891/010,2022-05-05 00:00:00,COLUMBIA,PTO,3,2,3,2,228,CONFECÇÕES,ESPORTIVO,GERAL,INVERNO,JAQUETA QUEBRA VENTO
10311,389610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,COLUMBIA 1420421/397 VDE,UN,1420421/397,2022-04-29 00:00:00,COLUMBIA,VDE,3,2,3,2,303,CONFECÇÕES,ESPORTIVO,GERAL,INVERNO,JAQUETA FLEECE
10312,389614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,COLUMBIA 1900311 PTO,UN,1900311,2022-04-05 00:00:00,COLUMBIA,PTO,2,2,3,2,121,ACESSÓRIOS,ESPORTIVO,GERAL,INVERNO,MOCHILA
10313,389659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.314814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LUPO 15026/001 CZA,UN,15026/001,2022-01-14 00:00:00,LUPO,CZA,3,2,2,3,370,CONFECÇÕES,ESPORTIVO,MASCULINO,ANUAL,CANELITO
10314,389660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.611111111111114,13.87037037037037,27.74074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,LUPO 15001/001 PTO,UN,15001/001,2022-01-14 00:00:00,LUPO,PTO,3,2,2,3,370,CONFECÇÕES,ESPORTIVO,MASCULINO,ANUAL,CANELITO
10315,389663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87037037037037,97.0925925925926,27.74074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,PENALTY 332615 PTO,UN,332615,2022-02-10 00:00:00,PENALTY,PTO,3,2,3,3,243,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,BERMUDA BERMUDA
10316,389664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.74074074074074,55.48148148148148,13.87037037037037,13.87037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,PENALTY 332615 MR,UN,332615,2022-02-10 00:00:00,PENALTY,MR,3,2,3,3,243,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,BERMUDA BERMUDA
10317,389665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87037037037037,13.87037037037037,55.48148148148148,55.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,PENALTY 332615 CH,UN,332615,2022-02-10 00:00:00,PENALTY,CH,3,2,3,3,243,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,BERMUDA BERMUDA
10318,389666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.16666666666666,73.98148148148148,29.59259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,0.0,PENALTY 323322 PTO/BCO,UN,323322,2022-02-10 00:00:00,PENALTY,PTO/BCO,3,2,3,3,246,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,CALCAO CALCAO
10319,389667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.796296296296296,59.18518518518518,29.59259259259259,14.796296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,PENALTY 323322 MHO/RY,UN,323322,2022-02-10 00:00:00,PENALTY,MHO/RY,3,2,3,3,246,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,CALCAO CALCAO
10320,389668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.851851851851848,38.77777777777777,12.925925925925924,19.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,3.0,PENALTY 675461 PTO SUPORTE CAN,UN,675461,2022-01-20 00:00:00,PENALTY,PTO SUPORTE CAN,2,2,3,3,183,ACESSÓRIOS,ESPORTIVO,GERAL,ANUAL,SUPORTE
10321,389670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.407407407407405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PENALTY 304080 CR/PTO,UN,304080,2022-03-10 00:00:00,PENALTY,CR/PTO,3,3,3,1,304,CONFECÇÕES,GERAL,GERAL,VERÃO,CAMISETA CICLISTA
10322,389671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.666666666666664,0.0,0.0,27.685185185185183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,PENALTY 410787 BCO,PR,410787,2022-10-19 00:00:00,PENALTY,BCO,3,2,3,3,118,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,MEIA MEIÃO
10323,389672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.055555555555554,0.0,4.611111111111111,22.148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,PENALTY 410787 PTO,PR,410787,2022-10-19 00:00:00,PENALTY,PTO,3,2,3,3,118,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,MEIA MEIÃO
10324,389673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.055555555555554,4.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,PENALTY 410787 AZ,PR,410787,2022-10-19 00:00:00,PENALTY,AZ,3,2,3,3,118,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,MEIA MEIÃO
10325,389674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.444444444444443,9.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,PENALTY 410787 PTO/LJA,PR,410787,2022-10-19 00:00:00,PENALTY,PTO/LJA,3,2,3,3,118,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,MEIA MEIÃO
10326,389676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.29629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENALTY 304079 AM/FL/PTO,UN,304079,2022-02-10 00:00:00,PENALTY,AM/FL/PTO,3,3,3,1,304,CONFECÇÕES,GERAL,GERAL,VERÃO,CAMISETA CICLISTA
10327,389677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.29629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENALTY 304079 LAR/PTO,UN,304079,2022-02-10 00:00:00,PENALTY,LAR/PTO,3,3,3,1,304,CONFECÇÕES,GERAL,GERAL,VERÃO,CAMISETA CICLISTA
10328,389680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.92592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENALTY 521310 AM/PTO,UN,521310,2022-02-24 00:00:00,PENALTY,AM/PTO,2,2,3,3,268,ACESSÓRIOS,ESPORTIVO,GERAL,ANUAL,BOLA FUTVOLLEY
10329,389685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.685185185185183,38.75925925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,PENALTY 660009 PTO,UN,660009,2022-01-12 00:00:00,PENALTY,PTO,2,2,3,3,10,ACESSÓRIOS,ESPORTIVO,GERAL,ANUAL,APITO
10330,389688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PENALTY 675479 AM/LJ TUBO,UN,675479,2022-02-28 00:00:00,PENALTY,AM/LJ TUBO,3,2,3,3,279,CONFECÇÕES,ESPORTIVO,GERAL,ANUAL,BOLA TÊNIS
10331,389689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.851851851851848,45.24074074074073,6.462962962962962,25.851851851851848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,4.0,PENALTY 675444 RY/AM/FL CAPITA,UN,675444,2022-10-04 00:00:00,PENALTY,RY/AM/FL CAPITA,2,2,3,3,95,ACESSÓRIOS,ESPORTIVO,GERAL,ANUAL,FAIXA
10332,389847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74074074074074,102.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,MIZUNO MIMAT2337 AZ NOITE,UN,MIMAT2337,2022-08-19 00:00:00,MIZUNO ,AZ NOITE,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
10333,389848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74074074074074,51.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,MIZUNO MIMAT2337 PTO,UN,MIMAT2337,2022-08-19 00:00:00,MIZUNO ,PTO,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
10334,389850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88888888888889,71.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,MIZUNO 4145994 PTO,UN,4145994,2022-09-08 00:00:00,MIZUNO,PTO,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
10335,389851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MIZUNO 4005604 DARK SH/PTO,UN,4005604,2022-10-20 00:00:00,MIZUNO ,DARK SH/PTO,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
10336,389852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MIZUNO 4140000 DARK SHADOW,UN,4140000 ,2022-07-28 00:00:00,MIZUNO,DARK SHADOW,3,2,2,1,243,CONFECÇÕES,ESPORTIVO,MASCULINO,VERÃO,BERMUDA BERMUDA
10337,389856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,MIZUNO 4146625 AZ COPE,UN,4146625,2022-10-01 00:00:00,MIZUNO,AZ COPE,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
10338,389857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,60.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,MIZUNO 4146625 AZ NOITE,UN,4146625,2022-10-01 00:00:00,MIZUNO,AZ NOITE,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
10339,389858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07407407407407,88.14814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,MIZUNO 4145078 BC/PTO,UN,4145078,2022-11-01 00:00:00,MIZUNO,BC/PTO,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
10340,389859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07407407407407,66.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,MIZUNO 4145078 VERM/TAM,UN,4145078,2022-09-08 00:00:00,MIZUNO,VERM/TAM,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
10341,389860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,38.68518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,MIZUNO 4146166 AZ NOITE,UN,4146166,2022-11-21 00:00:00,MIZUNO,AZ NOITE,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
10342,389861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07407407407407,44.07407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,MIZUNO MNMAS2649 VDE MUSGO,UN,MNMAS2649,2022-10-01 00:00:00,MIZUNO,VDE MUSGO,3,2,3,1,302,CONFECÇÕES,ESPORTIVO,GERAL,VERÃO,CAMISETA M/C
10343,389862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.037037037037035,132.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,MIZUNO 4146498 RSA,UN,4146498,2022-09-08 00:00:00,MIZUNO,RSA,3,2,1,1,244,CONFECÇÕES,ESPORTIVO,FEMININO,VERÃO,BLUSA BLUSA
